CodigoContexto;CodigoFraccion;CodigoMuestra;CodigoTaxon;CodigoYacimiento;Conservacion;CulturaContexto;Divisor;Especie;esTaxonSQLFastUUID;Familia;FaseContexto;Fragmentos;Genero;GrupoTaxon;Identificacion;Individuos;LabelResto;ListaTerritorios;MultiFrag;MultiIndi;MultiNMI;Multiplicador;NMI;NombreCientifico;Observaciones;TAQContexto;TaxonAnalitica1;TaxonAnalitica1Etiqueta;TaxonAnalitica2;TaxonAnalitica2Etiqueta;TaxonAnalitica3;TaxonAnalitica3Etiqueta;TipoTaxon;TPQContexto
1024;f-0,25mm;1024-1;HOVUL;VIT;Carbonizado;;1;Hordeum vulgare;1;Poaceae;Ferro I;;Hordeum;Cereales;;4;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;4;4;1;4;Hordeum vulgare;;700;;;;;;;Semilla;800
1024;f-0,25mm;1024-1;PAMIL;VIT;Carbonizado;;1;Panicum miliaceum;1;Poaceae;Ferro I;;Panicum;Cereales;;1;"Panicum miliaceum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;1;1;1;1;Panicum miliaceum;;700;;;;;;;Semilla;800
1024;f-0,25mm;1024-1;TRADD;VIT;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;Ferro I;;Triticum;Cereales;;7;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;7;7;1;7;Triticum aestivum/durum;;700;;;;;;;Semilla;800
1024;f-0,25mm;1024-1;TRMOC;VIT;Carbonizado;;1;Triticum monococcum;1;Poaceae;Ferro I;;Triticum;Cereales;;5;"Triticum monococcum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;5;5;1;5;Triticum monococcum;;700;;;;;;;Semilla;800
1024;f-0,25mm;1024-1;HOTR;VIT;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;Ferro I;124;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;0;0;1;124;Hordeum/Triticum;;700;;;;;;;Semilla;800
1024;f-0,25mm;1024-1;AVEN;VIT;Carbonizado;;1;Avena sp.;1;Poaceae;Ferro I;;Avena;Silvestres;;1;"Avena sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;1;1;1;1;Avena sp.;;700;;;;;;;Semilla;800
1024;f-0,25mm;1024-1;CENT;VIT;Carbonizado;;1;Centaurea sp.;1;Asteraceae;Ferro I;;Centaurea;Silvestres;;1;"Centaurea sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;1;1;1;1;Centaurea sp.;;700;;;;;;;Semilla;800
1024;f-0,25mm;1024-1;FEST;VIT;Carbonizado;;1;Festuca sp.;1;Poaceae;Ferro I;;Festuca;Silvestres;;35;"Festuca sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;35;35;1;35;Festuca sp.;;700;;;;;;;Semilla;800
1024;f-0,25mm;1024-1;GYPS;VIT;Carbonizado;;1;Gypsophila sp.;1;Caryophyllaceae;Ferro I;;Gypsophila;Silvestres;;1;"Gypsophila sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;1;1;1;1;Gypsophila sp.;;700;;;;;;;Semilla;800
1024;f-0,25mm;1024-1;PHAL;VIT;Carbonizado;;1;Phalaris sp.;1;Poaceae;Ferro I;;Phalaris;Silvestres;;1;"Phalaris sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;1;1;1;1;Phalaris sp.;;700;;;;;;;Semilla;800
1012;f-0,25mm;1012-1;HOTR;VIT;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;Ferro I;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;0;0;1;1;Hordeum/Triticum;;700;;;;;;;Semilla;800
3413;f-0,25mm;3413-1;HOVUS;FONT;Carbonizado;;1;Hordeum vulgare;1;Poaceae;;;Hordeum;Cereales;;1;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Segura";0;1;1;1;1;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
3413;f-0,25mm;3413-1;BRASS;FONT;Carbonizado;;1;Brassicaceae ;1;Brassicaceae;;;Brassicaceae;Silvestres;;1;"Brassicaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Segura";0;1;1;1;1;Brassicaceae;;;;;;;;;Semilla;
3413;f-0,25mm;3413-1;SUAE;FONT;Carbonizado;;1;Suaeda sp.;1;Caryophyllaceae;;;Suaeda;Silvestres;;1;"Suaeda sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Segura";0;1;1;1;1;Suaeda sp.;;;;;;;;;Semilla;
138;f-0,25mm;138-3;CEREA;EST;Carbonizado;;1;Cerealia indet.;0;Poaceae;;1;Cerealia;Cereales;;;"Cerealia indet. ; Semilla carb.";Extremadura;0;0;0;1;1;Cerealia indet.;;;;;;;;;Semilla;
169;f-0,25mm;169-1;INDET;AYU;Carbonizado;Primer Hierro;1;Indeterminata ;0;Indeterminata;III;1;Indeterminata;Silvestres;;;"Indeterminata ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1;Indeterminata;;-700;;;;;;;Semilla;-900
169;f-0,25mm;169-1;ISOE;AYU;Mineralizado;Primer Hierro;1;Isoetes sp.;1;Isoetaceae;III;;Isoetes;Silvestres;;0;"Isoetes sp. ; Espora min.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;0;Isoetes sp.;;-700;;;;;;;Espora;-900
190;f-0,25mm;190-1;SPARV;EST;Carbonizado;;1;Spergula arvensis;1;Caryophyllaceae;;;Spergula;Silvestres;cf;2;"Spergula arvensis cf ; Semilla carb.";Extremadura;0;2;2;1;2;Spergula arvensis;;;;;;;;;Semilla;
190;f-0,25mm;190-1;ISOE;EST;Mineralizado;;1;Isoetes sp.;1;Isoetaceae;;;Isoetes;Silvestres;;0;"Isoetes sp. ; Espora min.";Extremadura;0;0;0;1;0;Isoetes sp.;;;;;;;;;Espora;
190;f-0,25mm;190-2;LOTEM;EST;Carbonizado;;1;Lolium temulentum;1;Poaceae;;;Lolium;Silvestres;;1;"Lolium temulentum ; Semilla carb.";Extremadura;0;1;1;1;1;Lolium temulentum;;;;;;;;;Semilla;
190;f-0,25mm;190-2;POACE;EST;Carbonizado;;1;Poaceae ;0;Poaceae;;3;Poaceae;Silvestres;;;"Poaceae ; Semilla carb.";Extremadura;0;0;0;1;3;Poaceae;;;;;;;;;Semilla;
190;f-0,25mm;190-2;FICAR;EST;Mineralizado;;1;Ficus carica;1;Moraceae;;;Ficus;Frutos cultivados;;1;"Ficus carica ; Semilla min.";Extremadura;0;1;1;1;1;Ficus carica;;;;;;;;;Semilla;
190;f-0,25mm;190-2;ISOE;EST;Mineralizado;;1;Isoetes sp.;1;Isoetaceae;;;Isoetes;Silvestres;;0;"Isoetes sp. ; Espora min.";Extremadura;0;0;0;1;0;Isoetes sp.;;;;;;;;;Espora;
190;f-0,25mm;190-3;ISOE;EST;Mineralizado;;1;Isoetes sp.;1;Isoetaceae;;;Isoetes;Silvestres;;0;"Isoetes sp. ; Espora min.";Extremadura;0;0;0;1;0;Isoetes sp.;;;;;;;;;Espora;
190;f-0,25mm;190-4;TRIT;EST;Carbonizado;;1;Triticum sp.;1;Poaceae;;2;Triticum;Cereales;;1;"Triticum sp. ; Semilla carb.";Extremadura;0;1;1;1;3;Triticum sp.;;;;;;;;;Semilla;
190;f-0,25mm;190-4;FESLO;EST;Carbonizado;;1;"Festuca
Lolium ";1;Poaceae;;;"Festuca
Lolium";Silvestres;;1;"Festuca/Lolium ; Semilla carb.";Extremadura;0;1;1;1;1;Festuca/Lolium;;;;;;;;;Semilla;
190;f-0,25mm;190-4;ISOE;EST;Mineralizado;;1;Isoetes sp.;1;Isoetaceae;;;Isoetes;Silvestres;;0;"Isoetes sp. ; Espora min.";Extremadura;0;0;0;1;0;Isoetes sp.;;;;;;;;;Espora;
221;f-0,25mm;221-1;LOTEM;AYU;Carbonizado;Primer Hierro;1;Lolium temulentum;1;Poaceae;0;;Lolium;Silvestres;;2;"Lolium temulentum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Lolium temulentum;;-700;;;;;;;Semilla;-900
221;f-0,25mm;221-1;FESLO;AYU;Carbonizado;Primer Hierro;1;"Festuca
Lolium ";0;Poaceae;0;;"Festuca
Lolium";Silvestres;;1;"Festuca/Lolium ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Festuca/Lolium;;-700;;;;;;;Semilla;-900
221;f-0,25mm;221-1;POACE;AYU;Carbonizado;Primer Hierro;1;Poaceae ;0;Poaceae;0;2;Poaceae;Silvestres;;;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;2;Poaceae;;-700;;;;;;;Semilla;-900
221;f-0,25mm;221-4;CYPER;AYU;Carbonizado;Primer Hierro;1;Cyperaceae ;1;Cyperaceae;0;;Cyperaceae;Silvestres;;1;"Cyperaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Cyperaceae;;-700;;;;;;;Semilla;-900
221;f-0,25mm;221-4;CEREA;AYU;Carbonizado;Primer Hierro;1;Cerealia indet.;0;Poaceae;0;1;Cerealia;Cereales;;;"Cerealia indet. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1;Cerealia indet.;;-700;;;;;;;Semilla;-900
221;f-0,25mm;221-7;TRADD;AYU;Carbonizado;Primer Hierro;1;"Triticum aestivum
Triticum durum";1;Poaceae;0;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Triticum aestivum/durum;;-700;;;;;;;Semilla;-900
221;f-0,25mm;221-7;HOVUL;AYU;Carbonizado;Primer Hierro;1;Hordeum vulgare;1;Poaceae;0;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare;;-700;;;;;;;Semilla;-900
221;f-0,25mm;221-7;LOTEM;AYU;Carbonizado;Primer Hierro;1;Lolium temulentum;1;Poaceae;0;;Lolium;Silvestres;;1;"Lolium temulentum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Lolium temulentum;;-700;;;;;;;Semilla;-900
221;f-0,25mm;221-7;FESLO;AYU;Carbonizado;Primer Hierro;1;"Festuca
Lolium ";0;Poaceae;0;;"Festuca
Lolium";Silvestres;;5;"Festuca/Lolium ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;5;5;1;5;Festuca/Lolium;;-700;;;;;;;Semilla;-900
221;f-0,25mm;221-7;POACE;AYU;Carbonizado;Primer Hierro;1;Poaceae ;0;Poaceae;0;2;Poaceae;Silvestres;;;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;2;Poaceae;;-700;;;;;;;Semilla;-900
252;f-0,25mm;252-1;BORAG;EST;Carbonizado;;1;Boraginaceae ;1;Boraginaceae;;;Boraginaceae;Silvestres;;1;"Boraginaceae ; Semilla carb.";Extremadura;0;1;1;1;1;Boraginaceae;;;;;;;;;Semilla;
257;f-0,25mm;257-8;HOVUL;AYU;Carbonizado;Primer Hierro;1;Hordeum vulgare;1;Poaceae;III;;Hordeum;Cereales;cf;1;"Hordeum vulgare cf ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare;;-700;;;;;;;Semilla;-900
257;f-0,25mm;257-8;TRADD;AYU;Carbonizado;Primer Hierro;1;"Triticum aestivum
Triticum durum";1;Poaceae;III;;Triticum;Cereales;;2;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Triticum aestivum/durum;;-700;;;;;;;Semilla;-900
257;f-0,25mm;257-8;LOTEM;AYU;Carbonizado;Primer Hierro;1;Lolium temulentum;1;Poaceae;III;2;Lolium;Silvestres;;6;"Lolium temulentum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;6;6;1;8;Lolium temulentum;;-700;;;;;;;Semilla;-900
257;f-0,25mm;257-5;POACE;AYU;Carbonizado;Primer Hierro;1;Poaceae ;1;Poaceae;III;3;Poaceae;Silvestres;;;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;3;Poaceae;;-700;;;;;;;Semilla;-900
257;f-0,25mm;257-18;POACE;AYU;Carbonizado;Primer Hierro;1;Poaceae ;1;Poaceae;III;1;Poaceae;Silvestres;;;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1;Poaceae;;-700;;;;;;;Semilla;-900
257;f-0,25mm;257-13;PINU;AYU;Carbonizado;Primer Hierro;1;Pinus sp.;1;Pinaceae;III;5;Pinus;Silvestres;;;"Pinus sp. ; Bráctea carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;5;Pinus sp.;;-700;;;;;;;Bráctea;-900
257;f-0,25mm;257-13;FESLO;AYU;Carbonizado;Primer Hierro;1;"Festuca
Lolium ";1;Poaceae;III;1;"Festuca
Lolium";Silvestres;;;"Festuca/Lolium ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1;Festuca/Lolium;;-700;;;;;;;Semilla;-900
4812;c-0,25mm;4812-A1;CILAN;PANGE;Embebido;Medieval cristiano;1;Citrullus lanatus;1;Cucurbitaceae;1ª 1/2 XIV;;Citrullus;Frutos cultivados;;1;"Citrullus lanatus ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;1;1;1;1;Citrullus lanatus;Foto;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;PUGRA;PANGE;Embebido;Medieval cristiano;1;Punica granatum;1;Punicaceae;1ª 1/2 XIV;3;Punica;Frutos cultivados;;12;"Punica granatum ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;12;12;1;15;Punica granatum;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;PRAVI;PANGE;Embebido;Medieval cristiano;1;Prunus avium;1;Rosaceae;1ª 1/2 XIV;;Prunus;Frutos cultivados;;11;"Prunus avium ; Endocarpio emb.";"Península Ibérica
País Valencià
Turia";0;11;11;1;11;Prunus avium;;1350;;;;;;;Endocarpio;1300
4812;c-0,25mm;4812-A1;VITvin;PANGE;Embebido;Medieval cristiano;1;Vitis vinifera;1;Vitaceae;1ª 1/2 XIV;22;Vitis;Frutos cultivados;;39;"Vitis vinifera ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;39;39;1;61;Vitis vinifera;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;VITvin;PANGE;Embebido;Medieval cristiano;1;Vitis vinifera;0;Vitaceae;1ª 1/2 XIV;;Vitis;Frutos cultivados;;3;"Vitis vinifera ; Pedúnculo emb.";"Península Ibérica
País Valencià
Turia";0;3;3;1;3;Vitis vinifera;;1350;;;;;;;Pedúnculo;1300
4812;c-0,25mm;4812-A1;CUMEL;PANGE;Embebido;Medieval cristiano;1;Cucumis melo;1;Cucurbitaceae;1ª 1/2 XIV;;Cucumis;Frutos cultivados;;1;"Cucumis melo ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;1;1;1;1;Cucumis melo;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;CUMSA;PANGE;Embebido;Medieval cristiano;1;"Cucumis melo
Cucumis sativus";0;Cucurbitaceae;1ª 1/2 XIV;1;Cucumis;Frutos cultivados;;;"Cucumis melo/sativus ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;0;0;1;1;Cucumis melo/sativus;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;JUOXY;PANGE;Embebido;Medieval cristiano;1;Juniperus oxycedrus;1;Cupressaceae;1ª 1/2 XIV;;Juniperus;Frutos recolectados;;1;"Juniperus oxycedrus ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;1;1;1;1;Juniperus oxycedrus;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;RUBU;PANGE;Embebido;Medieval cristiano;1;Rubus sp.;1;Rosaceae;1ª 1/2 XIV;;Rubus;Frutos recolectados;;31;"Rubus sp. ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;31;31;1;31;Rubus sp.;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;SOMEL;PANGE;Embebido;Medieval cristiano;1;Solanum melongena;1;Solanaceae;1ª 1/2 XIV;;Solanum;Verduras;cf;25;"Solanum melongena cf ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;25;25;1;25;Solanum melongena;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;ROOFF;PANGE;Embebido;Medieval cristiano;1;Rosmarinus officinalis;1;Lamiaceae;1ª 1/2 XIV;;Rosmarinus;Especias;;1;"Rosmarinus officinalis ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;1;1;1;1;Rosmarinus officinalis;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;SAMEN;PANGE;Embebido;Medieval cristiano;1;"Sambucus ebulus
Sambucus nigra";1;Caprifoliaceae;1ª 1/2 XIV;2;Sambucus;Frutos recolectados;;4;"Sambucus ebulus/nigra ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;4;4;1;6;Sambucus ebulus/nigra;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;OLEU;PANGE;Carbonizado;Medieval cristiano;1;Olea europaea;1;Oleaceae;1ª 1/2 XIV;1;Olea;Frutos cultivados;;;"Olea europaea ; Semilla carb.";"Península Ibérica
País Valencià
Turia";0;0;0;1;1;Olea europaea;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;LIUSI;PANGE;Embebido;Medieval cristiano;1;Linum usitatissimum;0;Linaceae;1ª 1/2 XIV;3;Linum;Oleaginosas/textil/otro;;;"Linum usitatissimum ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;0;0;1;3;Linum usitatissimum;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;FICAR;PANGE;Embebido;Medieval cristiano;1;Ficus carica;1;Moraceae;1ª 1/2 XIV;;Ficus;Frutos cultivados;;489;"Ficus carica ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;21516;21516;44;489;Ficus carica;Submuetra de 5ml sobre 220ml;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;ANGDI;PANGE;Embebido;Medieval cristiano;1;Angiospermae Dicotyledonae;0;Angiospermae;1ª 1/2 XIV;;Angiospermae;Silvestres;;1;"Angiospermae Dicotyledonae ; Espina emb.";"Península Ibérica
País Valencià
Turia";0;1;1;1;1;Angiospermae Dicotyledonae;;1350;;;;;;;Espina;1300
4812;c-0,25mm;4812-A1;ANGDI;PANGE;Embebido;Medieval cristiano;1;Angiospermae Dicotyledonae;1;Angiospermae;1ª 1/2 XIV;1;Angiospermae;Silvestres;;;"Angiospermae Dicotyledonae ; Hoja emb.";"Península Ibérica
País Valencià
Turia";0;0;0;1;1;Angiospermae Dicotyledonae;;1350;;;;;;;Hoja;1300
4812;c-0,25mm;4812-A1;FUMA;PANGE;Embebido;Medieval cristiano;1;Fumaria sp.;1;Papaveraceae;1ª 1/2 XIV;;Fumaria;Silvestres;;1;"Fumaria sp. ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;1;1;1;1;Fumaria sp.;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;SEITA;PANGE;Embebido;Medieval cristiano;1;Setaria italica;1;Poaceae;1ª 1/2 XIV;1;Setaria;Cereales;;;"Setaria italica ; Gluma emb.";"Península Ibérica
País Valencià
Turia";0;0;0;1;1;Setaria italica;;1350;;;;;;;Gluma;1300
4812;c-0,25mm;4812-A1;MEDI;PANGE;Embebido;Medieval cristiano;1;Medicago sp.;1;Fabaceae;1ª 1/2 XIV;2;Medicago;Silvestres;;;"Medicago sp. ; Vaina emb.";"Península Ibérica
País Valencià
Turia";0;0;0;1;2;Medicago sp.;;1350;;;;;;;Vaina;1300
4812;c-0,25mm;4812-A1;HYANI;PANGE;Embebido;Medieval cristiano;1;"Hyoscyamus albus
Hyoscyamus niger";1;Solanaceae;1ª 1/2 XIV;;Hyoscyamus;Silvestres;;1;"Hyoscyamus albus/niger ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;1;1;1;1;Hyoscyamus albus/niger;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;URURE;PANGE;Embebido;Medieval cristiano;1;Urtica urens;1;Urticaceae;1ª 1/2 XIV;;Urtica;Silvestres;;6;"Urtica urens ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;6;6;1;6;Urtica urens;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;BROLE;PANGE;Embebido;Medieval cristiano;1;Brassica oleracea;1;Brassicaceae;1ª 1/2 XIV;;Brassica;Verduras;tipo;3;"Brassica oleracea tipo ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;3;3;1;3;Brassica oleracea;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;POOLE;PANGE;Embebido;Medieval cristiano;1;Portulaca oleracea;0;Portulacaceae;1ª 1/2 XIV;;Portulaca;Verduras;;2;"Portulaca oleracea s.l. ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;2;2;1;2;Portulaca oleracea s.l.;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;STEL;PANGE;Embebido;Medieval cristiano;1;Stellaria sp.;1;Caryophyllaceae;1ª 1/2 XIV;;Stellaria;Silvestres;;2;"Stellaria sp. ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;2;2;1;2;Stellaria sp.;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;MERC;PANGE;Embebido;Medieval cristiano;1;Mercurialis sp.;1;Euphorbiaceae;1ª 1/2 XIV;;Mercurialis;Silvestres;;2;"Mercurialis sp. ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;2;2;1;2;Mercurialis sp.;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;POLAP;PANGE;Embebido;Medieval cristiano;1;Polygonum lapathifolium;0;Polygonaceae;1ª 1/2 XIV;;Polygonum;Silvestres;;3;"Polygonum lapathifolium agg. ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;3;3;1;3;Polygonum lapathifolium agg.;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;APNOD;PANGE;Embebido;Medieval cristiano;1;Apium nodiflorum;1;Apiaceae;1ª 1/2 XIV;;Apium;Silvestres;cf;3;"Apium nodiflorum cf ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;3;3;1;3;Apium nodiflorum;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;AMAT;PANGE;Embebido;Medieval cristiano;1;"Amaranthus
Atriplex ";1;Amaranthaceae;1ª 1/2 XIV;;"Amaranthus
Atriplex";Silvestres;;9;"Amaranthus/Atriplex ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;9;9;1;9;Amaranthus/Atriplex;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;POAVI;PANGE;Embebido;Medieval cristiano;1;Polygonum aviculare;1;Polygonaceae;1ª 1/2 XIV;;Polygonum;Silvestres;;3;"Polygonum aviculare ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;3;3;1;3;Polygonum aviculare;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;INDET;PANGE;Embebido;Medieval cristiano;1;Indeterminata ;0;Indeterminata;1ª 1/2 XIV;4;Indeterminata;Silvestres;;1;"Indeterminata ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;1;1;1;5;Indeterminata;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A1;LIUSI;PANGE;Embebido;Medieval cristiano;1;Linum usitatissimum;1;Linaceae;1ª 1/2 XIV;;Linum;Oleaginosas/textil/otro;tipo;0;"Linum usitatissimum tipo ; Tallo: Fragmento emb.";"Península Ibérica
País Valencià
Turia";0;0;0;1;0;Linum usitatissimum;;1350;;;;;;;Tallo: Fragmento;1300
4812;c-0,25mm;4812-A2;FICAR;PANGE;Embebido;Medieval cristiano;1;Ficus carica;1;Moraceae;1ª 1/2 XIV;;Ficus;Frutos cultivados;;488;"Ficus carica ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;4880;4880;10;488;Ficus carica;Submuestra de 5ml sobre 50ml;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A2;VITvin;PANGE;Embebido;Medieval cristiano;1;Vitis vinifera;1;Vitaceae;1ª 1/2 XIV;18;Vitis;Frutos cultivados;;20;"Vitis vinifera ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;20;20;1;38;Vitis vinifera;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A2;PRAVI;PANGE;Embebido;Medieval cristiano;1;Prunus avium;1;Rosaceae;1ª 1/2 XIV;;Prunus;Frutos cultivados;;1;"Prunus avium ; Endocarpio emb.";"Península Ibérica
País Valencià
Turia";0;1;1;1;1;Prunus avium;;1350;;;;;;;Endocarpio;1300
4812;c-0,25mm;4812-A2;SOMEL;PANGE;Embebido;Medieval cristiano;1;Solanum melongena;1;Solanaceae;1ª 1/2 XIV;3;Solanum;Verduras;cf;13;"Solanum melongena cf ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;13;13;1;16;Solanum melongena;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A2;RUBU;PANGE;Embebido;Medieval cristiano;1;Rubus sp.;1;Rosaceae;1ª 1/2 XIV;;Rubus;Frutos recolectados;;25;"Rubus sp. ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;25;25;1;25;Rubus sp.;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A2;SAMEN;PANGE;Embebido;Medieval cristiano;1;"Sambucus ebulus
Sambucus nigra";1;Caprifoliaceae;1ª 1/2 XIV;;Sambucus;Frutos recolectados;;8;"Sambucus ebulus/nigra ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;8;8;1;8;Sambucus ebulus/nigra;;1350;;;;;;;Semilla;1300
4812;c-0,25mm;4812-A2;FUMA;PANGE;Embebido;Medieval cristiano;1;Fumaria sp.;1;Papaveraceae;1ª 1/2 XIV;;Fumaria;Silvestres;;2;"Fumaria sp. ; Semilla emb.";"Península Ibérica
País Valencià
Turia";0;2;2;1;2;Fumaria sp.;;1350;;;;;;;Semilla;1300
